repo,srs
boringthegod/AzureEmailChecker,0.002128158208812173
Vadym79/AWSLambdaJavaWithSpringBoot,0.004473984880715594
automesh-network/netstack-smoltcp,1.0823051106960323e-05
dimpdash/bevy_erm,0.0033857915904605914
phyce/rl-natural-speech,1.9464536737335923e-06
Kir-Antipov/cubes-without-borders,0.24034013091239595
menonsamir/ypir,0.0007979346309940558
lcpu-club/rust_learning_group,0.0033258597274263145
Hejow/easy-restdocs-generator,0.0002537699377754574
cavemanloverboy/nanotoken,0.003385792330619222
iondodon/i3-switcher-x11,0.0038894276349638454
stalwartlabs/webadmin,0.08638866066749604
bytecodealliance/wamr-rust-sdk,0.0006794749911239709
paritytech/psvm,5.3977813356593856e-05
Smart-Home-Guard/tempusalert-be,0.05448397614639389
anddea/revanced-integrations,0.9781688109792152
fermyon/enterprise-architectures-and-patterns,0.002863267783812539
Reknij/elerp,0.0036923639867611937
anagrambuild/bonsol,0.10267222294506458
servo/stylo,0.0838410901965311
walimorris/opensquare,0.004473985331058186
yiyuan9/abitoflink,0.000186485035065485
talss89/sprout,0.00372729304700927
orsinium-labs/gamgee,0.004473985904630896
Sofianel5/zk-img-editor,0.004473986591572815
dvhar/pikeru,0.0030907869056288426
ellie-sleightholm/vercel-rust,0.002976074295724934
yongkangc/Solidity-Gas-Optimizoor,0.004075204474899383
HexArchBook/bluezone_pro,0.00447398622927362
cleverbase/scal3,0.0026976537601590697
berzanorg/nacho,0.0044739870536234325
nidhoggfgg/rsille,0.0029760736899628252
pinterest/tiered-storage,6.05551799412676e-08
YPares/nih-faust-jit,0.001369478587940932
aarc-rs/aarc,0.002031117448289211
prakarshs/Jhethia,0.0035070483065256235
AdamISZ/aut-ct,0.0089844915685471
carloskiki/pulldown-latex,0.014112901900076798
compolabs/orderbook-contract,0.3968850767421841
DevBobcorn/AcryliCraft,0.018171054674727887
NguyenDuck/blocktopograph,6.598245033021091e-07
noxware/hframe,0.04887229222485087
Cvrwed/Haru,1.982272315532952e-05
e1732a364fed/ruci,0.007020493519326317
burukeYou/fast-retry,0.0038181842105459406
dividebysandwich/LightningView,0.017387931558451173
StardustXR/kiara,0.0033258615623938457
Basillica/csv-grep,0.004473984315622479
PoOnesNerfect/jlf,0.00297607514328336
naasblod/bevy_contact_projective_decals,0.0017076599719353007
cryscan/web-rwkv-realweb,0.004272627482406717
bonsairobo/bevy_metrics_dashboard,0.0036923664266485462
rhombusgg/rhombus,3.1497089816769805e-05
serifpersia/esp32partitiontool,0.00016078474057962437
ACEnglish/kanpig,9.973656369219851e-06
a2x/cs2-analyzer,0.003692364704454939
uprockcom/ido-protocol,0.004473985713711843
nur-taskrunner/nur,0.3263420965395028
antroids/egui-shape-editor,0.003692364931945658
HigherOrderCO/TSPL,0.002976075470572344
krukah/robopoker,6.604602106402652e-07
TimothyYe/knock-rs,0.0005935646944710295
buffdb/buffdb,0.001065888260675044
Shrecknt/snowstorm,0.004140576280501336
magnetophon/lamb-rs,0.0020139770223358937
FloatyMonkey/slang-rs,0.0041405685855281284
Speykious/cve-rs,0.0005866625657746854
informalsystems/cosmwasm-to-quint,0.0015343095801344541
voidpumpkin/structural-convert,0.0029194316781431294
succinctlabs/sp1-reth,9.223200981913615e-07
undermad/diet-generator-api,0.00041805486129246894
villor/bevy_lookup_curve,0.00021887384474206413
utilForever/2024-Konkuk-Rust-Roguelike,0.0017523094913513922
970263611/redisx,0.0009240451225014865
KhushPatibandha/RiceDB,0.0036923651015858725
zombie-einstein/bourse,0.0030444050082139083
UPB-FILS-MA/upb-fils-ma.github.io,0.8940749998156843
akx/preco,0.004473986955556061
PufferFinance/coral,0.0028335235887567345
zxch3n/lww-table,0.0044739863636367805
jts/smrest,0.002643416271009046
jgraef/reqwest-websocket,0.00014591892555860625
gaucho-labs/tailwind-fuse,0.000647746813908674
gwen-lg/subtile-ocr,0.0009611700187850772
VictorModi/Lyrics-Getter-Ext,0.0005935681099879631
zk-steve/rust-web-api-microservice-template,0.001123145229752749
GitGhillie/phonon_rs,6.23573001873014e-05
Leinnan/bevy_simple_scroll_view,0.002128156381175838
